2017	12	07	04	24	17	     0.462377
2017	12	07	05	16	20	     0.476025
2017	12	08	05	06	21	     0.756447
2017	12	08	16	15	26	     0.756447
2017	12	08	16	20	50	     0.756447
2017	12	09	15	47	06	     0.746940
2017	12	10	04	49	58	     0.767974
2017	12	10	06	25	55	     0.767974
2017	12	11	05	29	34	     0.905994
2017	12	11	16	27	56	     0.905994
2017	12	12	04	33	33	     0.905994
2017	12	12	15	59	17	     1.184536
2017	12	13	05	14	33	     1.218813
2017	12	13	15	29	08	     1.218813
2017	12	14	05	10	30	     1.446292
2017	12	14	16	39	41	     1.358241
2017	12	15	04	58	10	     1.282550
2017	12	15	16	10	41	     1.282550
2017	12	15	16	13	24	     1.233459
2017	12	16	15	41	51	     1.232252
2017	12	17	05	24	55	     1.206647
2017	12	18	05	22	47	     1.353543
2017	12	19	04	24	17	     1.238721
2017	12	20	05	06	21	     2.200272
2017	12	21	05	06	21	     2.487690
2017	12	21	16	35	13	     2.487690
2017	12	22	04	49	58	     2.437215
2017	12	22	16	07	37	     2.437215
2017	12	23	05	29	33	     2.363839
2017	12	23	15	38	48	     2.390455
2017	12	24	05	18	53	     2.890791
2017	12	24	16	47	19	     2.890791
2017	12	25	05	14	32	     3.155393
2017	12	25	16	20	06	     3.203541
2017	12	26	04	15	50	     3.185926
2017	12	26	15	50	54	     2.385027
2017	12	27	04	58	09	     3.043794
2017	12	27	06	34	06	     3.043794
2017	12	28	05	04	39	     2.823495
2017	12	28	16	31	12	     2.823495
2017	12	29	04	34	11	     2.807720
2017	12	29	04	41	49	     2.807720
2017	12	30	05	22	47	     3.116174
2017	12	31	05	15	45	     3.502971
2017	12	31	16	43	35	     3.502971
2018	01	01	05	06	20	     3.572646
2018	01	01	16	15	44	     3.557891
2018	01	01	16	20	49	     3.557891
2018	01	02	15	46	48	     3.470712
2018	01	03	04	49	57	     3.814235
2018	01	03	06	25	54	     3.814235
2018	01	04	05	29	33	     4.767394
2018	01	05	04	33	32	     4.493782
2018	01	05	15	58	06	     4.493782
2018	01	06	05	14	32	     4.148907
2018	01	07	05	11	35	     3.677140
2018	01	07	16	39	21	     3.909683
2018	01	08	04	58	09	     3.900190
2018	01	08	16	10	39	     3.900190
2018	01	08	16	13	23	     4.041698
2018	01	09	15	42	43	     4.069012
2018	01	10	05	24	29	     4.145242
2018	01	11	05	22	46	     4.317641
2018	01	12	04	24	16	     4.317641
2018	01	12	15	55	04	     4.915107
2018	01	13	05	06	20	     5.055302
2018	01	14	05	08	46	     5.319375
2018	01	14	16	35	17	     5.319375
2018	01	15	04	49	57	     4.940286
2018	01	15	16	07	32	     4.908684
2018	01	16	05	29	32	     4.898128
2018	01	17	04	33	32	     4.863005
2018	01	18	05	14	31	     5.459197
2018	01	19	04	15	49	     5.141687
2018	01	19	15	50	49	     5.129366
2018	01	20	04	58	08	     5.205603
2018	01	20	06	34	05	     5.205603
2018	01	20	16	13	22	     5.558147
2018	01	22	04	41	48	     6.013635
2018	01	22	16	03	23	     7.654397
2018	01	23	05	22	46	     7.643521
2018	01	24	04	24	16	     7.643521
2018	01	25	05	06	19	    14.078258
2018	01	25	16	14	34	    14.078258
2018	01	25	16	20	48	    14.070360
2018	01	26	15	46	48	    14.333837
2018	01	27	04	49	57	    14.160047
2018	01	27	06	25	53	    14.160047
2018	01	28	05	29	32	    13.534004
2018	01	29	04	33	31	    13.534004
2018	01	29	15	59	20	    12.039880
2018	01	30	05	14	31	    11.905126
2018	01	30	05	14	31	    12.296086
2018	01	31	05	11	29	    14.005204
2018	01	31	15	32	16	    14.067946
2018	02	01	04	58	08	    14.138412
2018	02	01	16	10	57	    14.154013
2018	02	01	16	13	22	    15.302428
2018	02	02	15	42	52	    14.498887
2018	02	03	05	23	41	    14.599146
2018	02	04	05	22	45	    17.240784
2018	02	04	16	23	51	    17.336819
2018	02	05	04	25	48	    17.336819
2018	02	06	05	06	19	    22.078066
2018	02	07	05	08	28	    23.644890
2018	02	08	04	49	56	    23.447246
2018	02	08	16	07	30	    25.190664
2018	02	09	05	29	32	    25.184733
2018	02	09	15	38	40	    24.436319
2018	02	10	04	33	31	    24.436319
2018	02	11	05	14	31	    22.952716
2018	02	12	04	15	49	    22.714205
