2017	12	07	14	00	00	     0.000000
2017	12	08	14	00	00	     0.000000
2017	12	11	14	00	00	     0.046759
2017	12	12	14	00	00	     0.073155
2017	12	13	14	00	00	     0.000000
2017	12	14	14	00	00	     0.000000
2017	12	15	14	00	00	     0.091968
2017	12	16	14	00	00	     0.299213
2017	12	17	14	00	00	     0.309857
2017	12	18	14	00	00	     0.042018
2017	12	19	14	00	00	     0.042018
2017	12	20	14	00	00	     0.000000
2017	12	22	14	00	00	     0.000000
2017	12	23	14	00	00	     0.010748
2017	12	24	14	00	00	     0.015984
2017	12	25	14	00	00	     0.105353
2017	12	26	14	00	00	     0.526763
2017	12	27	14	00	00	     2.195826
2017	12	29	14	00	00	     1.495631
2017	12	30	14	00	00	     2.874476
2017	12	31	14	00	00	     0.036680
2018	01	01	14	00	00	     0.582958
2018	01	02	14	00	00	     1.895838
2018	01	03	14	00	00	     2.330628
2018	01	04	14	00	00	     0.460522
2018	01	05	14	00	00	     0.796674
2018	01	06	14	00	00	     4.431670
2018	01	07	14	00	00	     2.608374
2018	01	08	14	00	00	     2.951591
2018	01	09	14	00	00	     2.857298
2018	01	10	14	00	00	     2.990406
2018	01	11	14	00	00	     2.776573
2018	01	12	14	00	00	     2.253418
2018	01	13	14	00	00	     1.617085
2018	01	14	14	00	00	     1.383376
2018	01	15	14	00	00	     1.558504
2018	01	16	14	00	00	     1.884256
2018	01	17	14	00	00	     3.107072
2018	01	18	14	00	00	     3.685287
2018	01	19	14	00	00	     3.309404
2018	01	20	14	00	00	     4.956219
2018	01	21	14	00	00	     9.830152
2018	01	22	14	00	00	     9.945531
2018	01	24	14	00	00	    12.139805
2018	01	25	14	00	00	    11.695052
2018	01	26	14	00	00	     5.555352
2018	01	27	14	00	00	     4.862899
2018	01	28	14	00	00	     7.322378
2018	01	29	14	00	00	     9.945531
2018	01	30	14	00	00	    11.033969
2018	01	31	14	00	00	     9.379370
2018	02	01	14	00	00	     7.901952
2018	02	02	14	00	00	     9.008553
2018	02	03	14	00	00	     5.672018
2018	02	04	14	00	00	     8.524280
2018	02	05	14	00	00	    10.271903
2018	02	06	14	00	00	    10.271903
2018	02	07	14	00	00	    12.790808
2018	02	08	14	00	00	    14.062145
2018	02	09	14	00	00	    14.894598
2018	02	10	14	00	00	    15.151664
2018	02	11	14	00	00	    12.562747
2018	02	12	14	00	00	    13.974548
2018	02	13	14	00	00	    13.940128
2018	02	14	14	00	00	    18.532799
2018	02	15	14	00	00	    17.923421
2018	02	16	14	00	00	    17.459641
2018	02	17	14	00	00	    20.076453
2018	02	18	14	00	00	    18.401757
2018	02	19	14	00	00	    17.449513
2018	02	20	14	00	00	    19.098113
2018	02	21	14	00	00	    21.221755
2018	02	22	14	00	00	    21.552408
2018	02	23	14	00	00	    23.547343
2018	02	24	14	00	00	    19.771565
2018	02	25	14	00	00	    19.920616
2018	02	26	14	00	00	    22.495278
2018	02	28	14	00	00	    22.495278
2018	03	01	14	00	00	    17.284862
2018	03	02	14	00	00	    19.534767
2018	03	03	14	00	00	    19.534767
2018	03	04	14	00	00	    19.534767
2018	03	05	14	00	00	    18.504575
2018	03	06	14	00	00	    18.504575
2018	03	07	14	00	00	    23.299766
2018	03	08	14	00	00	    23.299766
2018	03	09	14	00	00	    20.940592
2018	03	10	14	00	00	    21.964524
2018	03	11	14	00	00	    24.363133
2018	03	12	14	00	00	    22.598779
2018	03	13	14	00	00	    23.676155
2018	03	14	14	00	00	    28.118324
2018	03	15	14	00	00	    13.548939
2018	03	16	14	00	00	    13.769650
2018	03	17	14	00	00	    15.975346
2018	03	18	14	00	00	    14.414508
2018	03	19	14	00	00	    24.732684
2018	03	20	14	00	00	    20.091436
2018	03	21	14	00	00	    19.207193
2018	03	22	14	00	00	    18.143418
2018	03	23	14	00	00	    17.838868
2018	03	24	14	00	00	    17.915006
2018	03	25	14	00	00	    23.235210
2018	03	26	14	00	00	    23.541353
2018	03	27	14	00	00	    18.295428
2018	03	28	14	00	00	    18.295428
2018	03	29	14	00	00	    18.599139
2018	03	30	14	00	00	    23.845064
2018	03	31	14	00	00	    24.725172
2018	04	01	13	00	00	    24.725172
2018	04	02	13	00	00	    28.163304
2018	04	03	13	00	00	    34.687219
2018	04	04	13	00	00	    34.687219
2018	04	05	13	00	00	    31.698480
2018	04	06	13	00	00	    29.534018
2018	04	07	13	00	00	    32.604077
2018	04	08	13	00	00	    30.967494
2018	04	09	13	00	00	    30.827514
2018	04	10	13	00	00	    31.004995
2018	04	12	13	00	00	    34.252514
2018	04	13	13	00	00	    34.252514
2018	04	14	13	00	00	    34.252514
2018	04	15	13	00	00	    34.252514
2018	04	16	13	00	00	    34.252514
2018	04	17	13	00	00	    30.958649
2018	04	18	13	00	00	    30.904828
2018	04	19	13	00	00	    30.904828
2018	04	20	13	00	00	    32.179201
2018	04	21	13	00	00	    32.179201
2018	04	22	13	00	00	    28.181678
2018	04	23	13	00	00	    28.181678
2018	04	24	13	00	00	    28.181678
2018	04	25	13	00	00	    28.744054
2018	04	26	13	00	00	    28.471860
2018	04	27	13	00	00	    28.471860
2018	04	28	13	00	00	    28.471860
2018	04	29	13	00	00	    36.784867
2018	04	30	13	00	00	    37.946137
2018	05	01	13	00	00	    40.150342
2018	05	02	13	00	00	    40.116796
2018	05	03	13	00	00	    40.076453
2018	05	04	13	00	00	    40.064585
2018	05	05	13	00	00	    40.118817
2018	05	06	13	00	00	    40.830425
2018	05	07	13	00	00	    43.473988
2018	05	08	13	00	00	    40.001231
2018	05	09	13	00	00	    40.001231
2018	05	10	13	00	00	    33.964625
2018	05	11	13	00	00	    20.000000
2018	05	12	13	00	00	    20.000000
2018	05	13	13	00	00	    20.000000
2018	05	14	13	00	00	    20.000000
2018	05	15	13	00	00	    20.000000
2018	05	16	13	00	00	    20.000000
2018	05	17	13	00	00	    20.000000
2018	05	18	13	00	00	    20.000000
2018	05	19	13	00	00	    19.281807
2018	05	20	13	00	00	    18.924147
2018	05	21	13	00	00	    22.616707
2018	05	22	13	00	00	     0.133013
2018	05	23	13	00	00	     0.366324
2018	05	24	13	00	00	     0.563203
