2017	12	07	14	00	00	     0.050334
2017	12	08	14	00	00	     0.050334
2017	12	11	14	00	00	     0.044311
2017	12	12	14	00	00	     0.048525
2017	12	13	14	00	00	     0.072396
2017	12	14	14	00	00	     0.055387
2017	12	15	14	00	00	     0.061072
2017	12	16	14	00	00	     0.063034
2017	12	17	14	00	00	     0.071604
2017	12	18	14	00	00	     0.113750
2017	12	19	14	00	00	     0.140396
2017	12	20	14	00	00	     0.124142
2017	12	22	14	00	00	     0.128116
2017	12	23	14	00	00	     0.152836
2017	12	24	14	00	00	     0.186941
2017	12	25	14	00	00	     0.138798
2017	12	26	14	00	00	     0.194632
2017	12	27	14	00	00	     0.176332
2017	12	29	14	00	00	     0.179856
2017	12	30	14	00	00	     0.176986
2017	12	31	14	00	00	     0.162367
2018	01	01	14	00	00	     0.170941
2018	01	02	14	00	00	     0.188654
2018	01	03	14	00	00	     0.231062
2018	01	04	14	00	00	     0.235730
2018	01	05	14	00	00	     0.244649
2018	01	06	14	00	00	     0.251194
2018	01	07	14	00	00	     0.257484
2018	01	08	14	00	00	     0.267291
2018	01	09	14	00	00	     0.283381
2018	01	10	14	00	00	     0.293321
2018	01	11	14	00	00	     0.329259
2018	01	12	14	00	00	     0.316307
2018	01	13	14	00	00	     0.324111
2018	01	14	14	00	00	     0.301634
2018	01	15	14	00	00	     0.300496
2018	01	16	14	00	00	     0.278306
2018	01	17	14	00	00	     0.330779
2018	01	18	14	00	00	     0.387578
2018	01	19	14	00	00	     0.404771
2018	01	20	14	00	00	     0.531401
2018	01	21	14	00	00	     0.693055
2018	01	22	14	00	00	     0.798277
2018	01	24	14	00	00	     1.150445
2018	01	25	14	00	00	     0.879879
2018	01	26	14	00	00	     0.823581
2018	01	27	14	00	00	     0.789146
2018	01	28	14	00	00	     0.787027
2018	01	29	14	00	00	     0.798277
2018	01	30	14	00	00	     0.930122
2018	01	31	14	00	00	     0.985847
2018	02	01	14	00	00	     1.099780
2018	02	02	14	00	00	     1.299610
2018	02	03	14	00	00	     1.395655
2018	02	04	14	00	00	     1.764543
2018	02	05	14	00	00	     1.794239
2018	02	06	14	00	00	     1.886854
2018	02	07	14	00	00	     1.906105
2018	02	08	14	00	00	     1.846454
2018	02	09	14	00	00	     1.817439
2018	02	10	14	00	00	     1.848185
2018	02	11	14	00	00	     1.789249
2018	02	12	14	00	00	     1.690938
2018	02	13	14	00	00	     1.677569
2018	02	14	14	00	00	     1.891054
2018	02	15	14	00	00	     1.885627
2018	02	16	14	00	00	     1.764923
2018	02	17	14	00	00	     2.053247
2018	02	18	14	00	00	     2.146501
2018	02	19	14	00	00	     2.327785
2018	02	20	14	00	00	     2.547191
2018	02	21	14	00	00	     3.121185
2018	02	22	14	00	00	     3.330011
2018	02	23	14	00	00	     3.312431
2018	02	24	14	00	00	     3.381183
2018	02	25	14	00	00	     3.576441
2018	02	26	14	00	00	     3.514064
2018	02	28	14	00	00	     3.514064
2018	03	01	14	00	00	     3.489658
2018	03	02	14	00	00	     3.932812
2018	03	03	14	00	00	     4.090180
2018	03	04	14	00	00	     4.311445
2018	03	05	14	00	00	     4.422349
2018	03	06	14	00	00	     4.387974
2018	03	07	14	00	00	     4.591325
2018	03	08	14	00	00	     4.470674
2018	03	09	14	00	00	     4.583736
2018	03	10	14	00	00	     4.634633
2018	03	11	14	00	00	     4.778077
2018	03	12	14	00	00	     4.783264
2018	03	13	14	00	00	     4.952077
2018	03	14	14	00	00	     5.353834
2018	03	15	14	00	00	     5.173195
2018	03	16	14	00	00	     5.170536
2018	03	17	14	00	00	     5.011685
2018	03	18	14	00	00	     5.097122
2018	03	19	14	00	00	     5.079990
2018	03	20	14	00	00	     5.061319
2018	03	21	14	00	00	     5.008801
2018	03	22	14	00	00	     5.047901
2018	03	23	14	00	00	     5.116942
2018	03	24	14	00	00	     5.065773
2018	03	25	14	00	00	     5.311813
2018	03	26	14	00	00	     5.261258
2018	03	27	14	00	00	     4.927114
2018	03	28	14	00	00	     5.050964
2018	03	29	14	00	00	     4.847549
2018	03	30	14	00	00	     5.021418
2018	03	31	14	00	00	     4.912797
2018	04	01	13	00	00	     4.845103
2018	04	02	13	00	00	     5.128165
2018	04	03	13	00	00	     5.044238
2018	04	04	13	00	00	     5.021297
2018	04	05	13	00	00	     5.021932
2018	04	06	13	00	00	     4.914339
2018	04	07	13	00	00	     4.592343
2018	04	08	13	00	00	     4.295125
2018	04	09	13	00	00	     4.279204
2018	04	10	13	00	00	     4.267752
2018	04	12	13	00	00	     4.508842
2018	04	13	13	00	00	     4.331246
2018	04	14	13	00	00	     4.249183
2018	04	15	13	00	00	     4.116439
2018	04	16	13	00	00	     4.157821
2018	04	17	13	00	00	     4.216903
2018	04	18	13	00	00	     3.691384
2018	04	19	13	00	00	     3.661456
2018	04	20	13	00	00	     3.651776
2018	04	21	13	00	00	     3.442704
2018	04	22	13	00	00	     3.397679
