2017	12	07	14	00	00	     0.000000
2017	12	08	14	00	00	     0.000000
2017	12	11	14	00	00	     0.000000
2017	12	12	14	00	00	     0.000000
2017	12	13	14	00	00	     0.000000
2017	12	14	14	00	00	     0.000131
2017	12	15	14	00	00	     0.000131
2017	12	16	14	00	00	     0.000131
2017	12	17	14	00	00	     0.000131
2017	12	18	14	00	00	     0.000131
2017	12	19	14	00	00	     0.000131
2017	12	20	14	00	00	     0.012742
2017	12	22	14	00	00	     0.007744
2017	12	23	14	00	00	     0.007744
2017	12	24	14	00	00	     0.020285
2017	12	25	14	00	00	     0.050114
2017	12	26	14	00	00	     0.046666
2017	12	27	14	00	00	     0.046666
2017	12	29	14	00	00	     0.054994
2017	12	30	14	00	00	     0.054994
2017	12	31	14	00	00	     0.044164
2018	01	01	14	00	00	     0.043712
2018	01	02	14	00	00	     0.043712
2018	01	03	14	00	00	     0.043712
2018	01	04	14	00	00	     0.023513
2018	01	05	14	00	00	     0.011188
2018	01	06	14	00	00	     0.011188
2018	01	07	14	00	00	     0.011188
2018	01	08	14	00	00	     0.012529
2018	01	09	14	00	00	     0.012529
2018	01	10	14	00	00	     0.053703
2018	01	11	14	00	00	     0.060705
2018	01	12	14	00	00	     0.140404
2018	01	13	14	00	00	     0.197450
2018	01	14	14	00	00	     0.198029
2018	01	15	14	00	00	     0.205804
2018	01	16	14	00	00	     0.220156
2018	01	17	14	00	00	     0.333332
2018	01	18	14	00	00	     0.488396
2018	01	19	14	00	00	     0.498762
2018	01	20	14	00	00	     0.481195
2018	01	21	14	00	00	     0.640231
2018	01	22	14	00	00	     1.109888
2018	01	24	14	00	00	     2.158585
2018	01	25	14	00	00	     1.430916
2018	01	26	14	00	00	     1.599327
2018	01	27	14	00	00	     1.509273
2018	01	28	14	00	00	     0.884170
2018	01	29	14	00	00	     1.109888
2018	01	30	14	00	00	     1.128779
2018	01	31	14	00	00	     1.364248
2018	02	01	14	00	00	     1.669780
2018	02	02	14	00	00	     1.724201
2018	02	03	14	00	00	     2.221492
2018	02	04	14	00	00	     2.344871
2018	02	05	14	00	00	     1.980844
2018	02	06	14	00	00	     2.500060
2018	02	07	14	00	00	     2.506435
2018	02	08	14	00	00	     2.910960
2018	02	09	14	00	00	     2.960284
2018	02	10	14	00	00	     2.850216
2018	02	11	14	00	00	     3.243265
2018	02	12	14	00	00	     3.655021
2018	02	13	14	00	00	     3.860864
2018	02	14	14	00	00	     3.926946
2018	02	15	14	00	00	     3.980324
2018	02	16	14	00	00	     4.945169
2018	02	17	14	00	00	     5.662298
2018	02	18	14	00	00	     6.356206
2018	02	19	14	00	00	     7.043463
2018	02	20	14	00	00	     7.757811
2018	02	21	14	00	00	     9.241039
2018	02	22	14	00	00	     9.419091
2018	02	23	14	00	00	     9.734100
2018	02	24	14	00	00	     9.977592
2018	02	25	14	00	00	    10.476497
2018	02	26	14	00	00	     9.944475
2018	02	28	14	00	00	     9.944475
2018	03	01	14	00	00	    10.743344
2018	03	02	14	00	00	    10.859428
2018	03	03	14	00	00	    10.858747
2018	03	04	14	00	00	    12.535186
2018	03	05	14	00	00	    12.710772
2018	03	06	14	00	00	    12.472652
2018	03	07	14	00	00	    12.845355
2018	03	08	14	00	00	    12.120328
2018	03	09	14	00	00	    11.330569
2018	03	10	14	00	00	    11.341833
2018	03	11	14	00	00	    13.043491
2018	03	12	14	00	00	    13.008437
2018	03	13	14	00	00	    13.368130
2018	03	14	14	00	00	    16.859247
2018	03	15	14	00	00	    14.591216
2018	03	16	14	00	00	    14.382635
2018	03	17	14	00	00	    14.626574
2018	03	18	14	00	00	    14.123790
2018	03	19	14	00	00	    12.696675
2018	03	20	14	00	00	    14.520357
2018	03	21	14	00	00	    11.961331
2018	03	22	14	00	00	    11.998315
2018	03	23	14	00	00	    11.976880
2018	03	24	14	00	00	    11.307982
2018	03	25	14	00	00	    13.926130
2018	03	26	14	00	00	    13.687465
2018	03	27	14	00	00	    13.335717
2018	03	28	14	00	00	    13.700982
2018	03	29	14	00	00	    13.700982
2018	03	30	14	00	00	    13.849119
2018	03	31	14	00	00	    11.486312
2018	04	01	13	00	00	    12.048955
2018	04	02	13	00	00	    15.055906
2018	04	03	13	00	00	    12.193946
2018	04	04	13	00	00	    12.206379
2018	04	05	13	00	00	    12.217376
2018	04	06	13	00	00	    11.826679
2018	04	07	13	00	00	    14.028899
2018	04	08	13	00	00	     9.812985
2018	04	09	13	00	00	     9.393877
2018	04	10	13	00	00	     9.412942
2018	04	12	13	00	00	    13.227751
2018	04	13	13	00	00	    12.995149
2018	04	14	13	00	00	    13.632862
2018	04	15	13	00	00	    13.669026
2018	04	16	13	00	00	    13.637674
2018	04	17	13	00	00	    13.640815
2018	04	18	13	00	00	     4.955382
2018	04	19	13	00	00	     4.881033
2018	04	20	13	00	00	     4.695721
2018	04	21	13	00	00	     3.215911
2018	04	22	13	00	00	     3.067742
2018	04	23	13	00	00	     3.090565
2018	04	24	13	00	00	     2.313234
2018	04	25	13	00	00	     1.785418
2018	04	26	13	00	00	     1.475114
2018	04	27	13	00	00	     1.396580
2018	04	28	13	00	00	     0.814087
2018	04	29	13	00	00	     0.000000
2018	04	30	13	00	00	     0.000000
2018	05	01	13	00	00	     0.000000
2018	05	02	13	00	00	     0.000000
2018	05	03	13	00	00	     0.000000
2018	05	04	13	00	00	     0.000000
2018	05	05	13	00	00	     0.000000
2018	05	06	13	00	00	     0.000000
2018	05	07	13	00	00	     0.000000
2018	05	08	13	00	00	     0.000000
2018	05	09	13	00	00	     0.000000
2018	05	10	13	00	00	     0.000000
2018	05	11	13	00	00	     0.000000
2018	05	12	13	00	00	     0.000000
2018	05	13	13	00	00	     0.000000
2018	05	14	13	00	00	     0.000000
2018	05	15	13	00	00	     0.000000
2018	05	16	13	00	00	     0.000000
2018	05	17	13	00	00	     0.000000
2018	05	18	13	00	00	     0.000000
2018	05	19	13	00	00	     0.000000
2018	05	20	13	00	00	     0.000000
2018	05	21	13	00	00	     0.000000
2018	05	22	13	00	00	     0.000000
2018	05	23	13	00	00	     0.000000
2018	05	24	13	00	00	     0.000000
