2017	12	07	14	00	00	     0.000762
2017	12	08	14	00	00	     0.000762
2017	12	11	14	00	00	     0.006298
2017	12	12	14	00	00	     0.006298
2017	12	13	14	00	00	     0.006376
2017	12	14	14	00	00	     0.009341
2017	12	15	14	00	00	     0.007419
2017	12	16	14	00	00	     0.009345
2017	12	17	14	00	00	     0.009935
2017	12	18	14	00	00	     0.016541
2017	12	19	14	00	00	     0.020243
2017	12	20	14	00	00	     0.018009
2017	12	22	14	00	00	     0.015037
2017	12	23	14	00	00	     0.015037
2017	12	24	14	00	00	     0.019683
2017	12	25	14	00	00	     0.036418
2017	12	26	14	00	00	     0.036418
2017	12	27	14	00	00	     0.040292
2017	12	29	14	00	00	     0.051069
2017	12	30	14	00	00	     0.058153
2017	12	31	14	00	00	     0.057544
2018	01	01	14	00	00	     0.067934
2018	01	02	14	00	00	     0.067934
2018	01	03	14	00	00	     0.066489
2018	01	04	14	00	00	     0.068777
2018	01	05	14	00	00	     0.075899
2018	01	06	14	00	00	     0.085115
2018	01	07	14	00	00	     0.082590
2018	01	08	14	00	00	     0.093835
2018	01	09	14	00	00	     0.127668
2018	01	10	14	00	00	     0.138113
2018	01	11	14	00	00	     0.189319
2018	01	12	14	00	00	     0.191380
2018	01	13	14	00	00	     0.203280
2018	01	14	14	00	00	     0.176762
2018	01	15	14	00	00	     0.191018
2018	01	16	14	00	00	     0.187475
2018	01	17	14	00	00	     0.284103
2018	01	18	14	00	00	     0.379104
2018	01	19	14	00	00	     0.396723
2018	01	20	14	00	00	     0.505817
2018	01	21	14	00	00	     0.676786
2018	01	22	14	00	00	     0.726937
2018	01	24	14	00	00	     0.798397
2018	01	25	14	00	00	     0.669434
2018	01	26	14	00	00	     0.574525
2018	01	27	14	00	00	     0.518808
2018	01	28	14	00	00	     0.644819
2018	01	29	14	00	00	     0.726937
2018	01	30	14	00	00	     0.808077
2018	01	31	14	00	00	     0.713003
2018	02	01	14	00	00	     0.984660
2018	02	02	14	00	00	     1.010717
2018	02	03	14	00	00	     0.856701
2018	02	04	14	00	00	     1.494899
2018	02	05	14	00	00	     1.495291
2018	02	06	14	00	00	     1.660972
2018	02	07	14	00	00	     1.755395
2018	02	08	14	00	00	     1.614702
2018	02	09	14	00	00	     1.402356
2018	02	10	14	00	00	     1.248478
2018	02	11	14	00	00	     1.162715
2018	02	12	14	00	00	     1.249160
2018	02	13	14	00	00	     1.283913
2018	02	14	14	00	00	     1.278286
2018	02	15	14	00	00	     1.184729
2018	02	16	14	00	00	     1.081266
2018	02	17	14	00	00	     1.389832
2018	02	18	14	00	00	     1.559422
2018	02	19	14	00	00	     1.816929
2018	02	20	14	00	00	     2.326978
2018	02	21	14	00	00	     3.317711
2018	02	22	14	00	00	     4.303159
2018	02	23	14	00	00	     3.891238
2018	02	24	14	00	00	     4.353803
2018	02	25	14	00	00	     4.957740
2018	02	26	14	00	00	     4.607945
